0.0,3.0,1.0,2.23606797749979,2.0,2.0,2.0,2.23606797749979,2.23606797749979,1.0,1.0,2.23606797749979,2.0,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,1.0,1.4142135623730951,2.23606797749979,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,2.0,2.23606797749979,1.4142135623730951,1.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.0,0.0,1.4142135623730951,1.0,1.0,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,1.0,1.0,2.23606797749979,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,1.0,0.0,0.0,0.0,1.0,1.0,1.0
0.0,3.0,3.605551275463989,3.605551275463989,3.1622776601683795,3.1622776601683795,3.1622776601683795,2.8284271247461903,2.23606797749979,2.23606797749979,1.0,1.4142135623730951,0.0,0.0,0.0,1.0,2.8284271247461903,2.23606797749979,3.1622776601683795,2.0,1.0,2.0,1.4142135623730951,2.23606797749979,2.0,2.23606797749979,1.4142135623730951,1.0,1.0,1.0,2.23606797749979,1.0,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.4142135623730951,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.23606797749979,2.23606797749979,2.0,1.0,2.23606797749979,1.4142135623730951,1.0,1.0,1.0,1.0,1.0,1.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.4142135623730951,0.0
0.0,3.0,1.4142135623730951,2.23606797749979,2.0,2.23606797749979,3.1622776601683795,2.23606797749979,2.23606797749979,1.0,1.4142135623730951,1.0,3.1622776601683795,3.0,2.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,2.23606797749979,2.23606797749979,2.8284271247461903,2.0,2.23606797749979,1.4142135623730951,2.23606797749979,1.4142135623730951,1.0,1.0,0.0,2.0,1.4142135623730951,0.0,1.0,1.4142135623730951,2.23606797749979,1.0,1.0,2.0,1.0,2.0,2.0,2.23606797749979,1.0,1.0,1.4142135623730951,1.0,1.0,0.0,0.0,1.4142135623730951,1.4142135623730951,2.23606797749979,1.4142135623730951,1.4142135623730951,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.23606797749979,1.0,1.0,1.0
0.0,3.0,0.0,1.0,1.4142135623730951,2.23606797749979,1.4142135623730951,3.1622776601683795,2.23606797749979,1.0,1.4142135623730951,1.0,1.0,1.0,1.4142135623730951,1.4142135623730951,1.0,1.0,0.0,2.0,2.23606797749979,3.0,3.1622776601683795,5.0990195135927845,4.123105625617661,3.1622776601683795,1.4142135623730951,0.0,2.23606797749979,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.23606797749979,1.0,1.0,0.0,1.0,3.1622776601683795,2.23606797749979,2.23606797749979,2.0,1.4142135623730951,2.23606797749979,1.0,2.23606797749979,2.23606797749979,1.4142135623730951,1.0,2.23606797749979,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.4142135623730951,1.4142135623730951
0.0,3.0,3.1622776601683795,2.23606797749979,2.23606797749979,1.4142135623730951,1.0,1.4142135623730951,1.4142135623730951,0.0,1.0,1.4142135623730951,3.605551275463989,3.605551275463989,4.123105625617661,4.123105625617661,3.0,2.23606797749979,1.4142135623730951,2.23606797749979,1.4142135623730951,1.4142135623730951,3.1622776601683795,3.1622776601683795,3.1622776601683795,2.23606797749979,2.0,3.0,4.123105625617661,1.4142135623730951,1.4142135623730951,1.0,1.0,2.0,2.0,1.4142135623730951,0.0,1.4142135623730951,1.0,1.4142135623730951,1.0,0.0,1.0,0.0,2.23606797749979,2.0,1.4142135623730951,2.23606797749979,1.4142135623730951,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,1.0,1.0,1.4142135623730951,1.0,1.4142135623730951,2.23606797749979,3.0,2.23606797749979,0.0,2.0,1.4142135623730951,1.0,1.0,1.4142135623730951,2.0,3.1622776601683795
0.0,3.0,3.1622776601683795,3.1622776601683795,3.0,3.1622776601683795,3.1622776601683795,2.23606797749979,2.23606797749979,2.23606797749979,1.0,2.8284271247461903,2.0,1.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.0,1.4142135623730951,1.4142135623730951,2.0,2.0,1.0,1.0,2.0,2.23606797749979,2.23606797749979,1.0,1.4142135623730951,1.4142135623730951,1.0,2.23606797749979,2.23606797749979,1.0,1.4142135623730951,1.4142135623730951,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.4142135623730951,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.4142135623730951,1.4142135623730951,1.0,0.0,1.0,2.0,1.4142135623730951,1.4142135623730951,0.0,1.0,1.0,1.0,1.0,1.4142135623730951
0.0,3.0,1.0,2.0,2.23606797749979,2.23606797749979,3.1622776601683795,4.47213595499958,4.123105625617661,3.1622776601683795,2.23606797749979,3.605551275463989,3.605551275463989,3.605551275463989,3.0,3.1622776601683795,3.1622776601683795,3.1622776601683795,3.605551275463989,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.4142135623730951,1.4142135623730951,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.0,0.0,1.0,2.23606797749979,1.4142135623730951,1.4142135623730951,1.0,2.23606797749979,2.23606797749979,1.0,0.0,1.0
0.0,3.0,2.0,1.4142135623730951,1.4142135623730951,2.23606797749979,3.1622776601683795,3.1622776601683795,3.605551275463989,2.8284271247461903,3.0,2.23606797749979,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,2.23606797749979,2.0,3.605551275463989,1.0,1.0,1.0,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,1.0,1.0,1.0,1.4142135623730951,0.0,1.0,0.0,0.0,0.0,1.0,1.4142135623730951,0.0,1.0,0.0,1.0,1.4142135623730951,0.0,0.0,1.4142135623730951,1.0,0.0,0.0,1.0,1.4142135623730951,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.4142135623730951
0.0,3.0,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.4142135623730951,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.4142135623730951,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.4142135623730951,1.0,0.0,0.0,1.0,1.0,1.4142135623730951,1.0,1.0,0.0,1.4142135623730951,1.0,1.4142135623730951,0.0,1.0,1.0,1.0,1.4142135623730951,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.23606797749979,2.23606797749979,1.4142135623730951,2.0,0.0,1.0,1.0,0.0,1.0,2.23606797749979
0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.4142135623730951,1.0,1.0,1.0,2.23606797749979,2.23606797749979,2.8284271247461903,2.23606797749979,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,2.0,1.0,0.0,1.0,1.0,1.0,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.0,1.0,1.4142135623730951,0.0,0.0,0.0,0.0,1.4142135623730951,1.4142135623730951,1.0,0.0,1.0,0.0,1.0,1.4142135623730951,1.0,0.0,1.0,1.0,1.0,0.0,1.4142135623730951,1.4142135623730951,0.0,0.0,1.0
1.0,7.0,1.4142135623730951,2.0,2.23606797749979,1.4142135623730951,2.23606797749979,2.23606797749979,2.0,2.23606797749979,2.23606797749979,1.4142135623730951,2.0,3.0,3.1622776601683795,2.23606797749979,2.0,1.0,1.4142135623730951,1.4142135623730951,1.0,0.0,2.0,2.23606797749979,2.23606797749979,1.4142135623730951,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4142135623730951,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.4142135623730951,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.4142135623730951,1.4142135623730951,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.4142135623730951,2.0,1.0,1.4142135623730951
1.0,7.0,1.4142135623730951,2.23606797749979,2.23606797749979,1.4142135623730951,1.4142135623730951,1.0,1.0,2.0,2.0,2.23606797749979,2.0,3.1622776601683795,3.1622776601683795,1.4142135623730951,1.4142135623730951,1.0,2.23606797749979,1.0,1.0,1.4142135623730951,2.23606797749979,2.23606797749979,2.23606797749979,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.4142135623730951,2.23606797749979,2.0,1.0,1.4142135623730951,1.0,1.0,1.4142135623730951,2.0,2.0,1.0,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,0.0,1.0,1.0,1.4142135623730951,2.23606797749979,1.4142135623730951,2.23606797749979,2.23606797749979,2.8284271247461903,2.23606797749979,1.4142135623730951,1.0,0.0,1.4142135623730951,1.4142135623730951,2.23606797749979
1.0,7.0,1.4142135623730951,1.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.4142135623730951,2.0,1.0,0.0,0.0,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,1.4142135623730951,1.4142135623730951,2.23606797749979,2.23606797749979,2.0,1.0,1.0,1.0,2.0,1.4142135623730951,1.4142135623730951,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.23606797749979,2.0,2.0,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,1.0,0.0,1.4142135623730951,1.0,1.0,1.4142135623730951,1.4142135623730951,0.0,0.0,1.4142135623730951,1.0,2.0,2.0,1.0,2.0,2.23606797749979,1.4142135623730951,1.0,1.0,0.0,1.4142135623730951,2.0,2.0,2.0
1.0,7.0,1.4142135623730951,1.4142135623730951,1.0,2.0,2.0,3.0,4.123105625617661,4.0,4.0,4.123105625617661,4.0,4.123105625617661,3.1622776601683795,3.1622776601683795,2.23606797749979,2.0,2.23606797749979,2.8284271247461903,2.8284271247461903,2.23606797749979,1.0,1.0,1.0,1.0,2.23606797749979,1.4142135623730951,2.23606797749979,1.4142135623730951,1.0,0.0,0.0,1.0,1.0,0.0,1.4142135623730951,0.0,1.0,0.0,1.0,1.0,1.0,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.4142135623730951,2.23606797749979,2.0,1.0,1.0,2.23606797749979,2.0,2.0,4.0,5.0,5.0,4.123105625617661,4.0,3.1622776601683795,2.23606797749979,2.23606797749979,2.23606797749979,2.0,3.0,2.0,3.1622776601683795
1.0,7.0,2.8284271247461903,2.23606797749979,3.605551275463989,5.0990195135927845,7.280109889280518,9.219544457292887,11.045361017187261,12.041594578792296,13.0,11.045361017187261,9.055385138137417,6.082762530298219,3.605551275463989,1.4142135623730951,1.4142135623730951,4.123105625617661,6.082762530298219,2.23606797749979,3.605551275463989,4.123105625617661,5.0,4.0,5.0,6.082762530298219,6.0,6.0,4.123105625617661,2.23606797749979,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.23606797749979,2.0,1.0,0.0,1.4142135623730951,1.4142135623730951,3.1622776601683795,2.0,1.4142135623730951,0.0,1.0,6.708203932499369,1.0,1.0,1.0,2.23606797749979,1.4142135623730951,7.615773105863909,11.0,15.0,15.0,16.0,11.045361017187261,5.830951894845301,3.0,2.0,3.1622776601683795,7.211102550927978,11.045361017187261,12.0,11.045361017187261
